kommuneCode,code,parentCode,level,name,shortName,notes,validFrom,validTo
4618,46180102,46180100,2,Horda,,,,
4618,46180103,46180100,2,Kyrkjekrinsen 1,,,,
4618,46180104,46180100,2,Kyrkjekrinsen 2,,,,
4618,46180105,46180100,2,Fjetland,,,,
4618,46180106,46180100,2,Kyrkjekrinsen 3,,,,
4618,46180107,46180100,2,Valldalen - Middalsrusti,,,,
4618,46180200,,1,Oddadalen,,,,
4618,46180201,46180200,2,Seljestad,,,,
4618,46180202,46180200,2,Skare,,,,
4618,46180203,46180200,2,Jøsendal,,,,
4618,46180204,46180200,2,Hildal - Sandvin,,,,
4618,46180205,46180200,2,Jordal,,,,
4618,46180206,46180200,2,Reinsnosi,,,,
4618,46180300,,1,Odda,,,,
4618,46180301,46180300,2,Vasstun - Mannsåker,,,,
4618,46180302,46180300,2,Hjøllo,,,,
4618,46180303,46180300,2,Ragde,,,,
4618,46180304,46180300,2,Freim,,,,
4618,46180305,46180300,2,Eide,,,,
4618,46180306,46180300,2,Eidesåsen,,,,
4618,46180307,46180300,2,Dalen,,,,
4618,46180308,46180300,2,Rødna - Hetleflot,,,,
4618,46180309,46180300,2,Nyland - Bygdabøen,,,,
4618,46180310,46180300,2,Bygda,,,,
4618,46180311,46180300,2,Sentrum,,,,
4618,46180312,46180300,2,Kalvanes,,,,
4618,46180400,,1,Vestsida,,,,
4618,46180401,46180400,2,Tokheim,,,,
4618,46180402,46180400,2,Eitrheim,,,,
4618,46180403,46180400,2,Digranes,,,,
4618,46180500,,1,Austsida,,,,
4618,46180501,46180500,2,Tyssedal Vest,,,,
4618,46180502,46180500,2,Tyssedal Aust,,,,
4618,46180503,46180500,2,Stana - Skjelvik,,,,
4618,46180504,46180500,2,Ringedalsvatnet - Langevatnet,,,,
4618,46180600,,1,Vestsida,,,,
4618,46180601,46180600,2,Åsgrenda,,,,
4618,46180602,46180600,2,Vines - Kvalvik,,,,
4618,46180603,46180600,2,Utne,,,,
4618,46180604,46180600,2,Grimo,,,,
4618,46180605,46180600,2,Jåstad,,,,
4618,46180606,46180600,2,Aga,,,,
4618,46180607,46180600,2,Nå,,,,
4618,46180608,46180600,2,Bleie,,,,
4618,46180609,46180600,2,Måge,,,,
4618,46180700,,1,Austsida - Oksenhalvøya,,,,
4618,46180701,46180700,2,Espe,,,,
4618,46180702,46180700,2,Sekse,,,,
4618,46180703,46180700,2,Børve,,,,
4618,46180704,46180700,2,Ullensvang,,,,
4618,46180705,46180700,2,Opedal,,,,
4618,46180706,46180700,2,Lofthus,,,,
4618,46180707,46180700,2,Ystanes - Lutro,,,,
4618,46180708,46180700,2,Kinsarvik,,,,
4618,46180709,46180700,2,Ringøy,,,,
4618,46180712,46180700,2,Vatnasete,,,,
4618,46180713,46180700,2,Gryting,,,,
4618,46180714,46180700,2,Dalamot,,,,
4618,46180715,46180700,2,Kinso,,,,
4618,46180716,46180700,2,Opo,,,,
4618,46180717,46180700,2,Vendo,,,,
4618,46180718,46180700,2,Bersåvatn,,,,
4618,46180719,46180700,2,Tysso,,,,
4618,46180720,46180700,2,Veig,,,,
4618,46180721,46180700,2,Kvenno,,,,
4618,46180800,,1,Jondal,,,,
4618,46180801,46180800,2,Herand,,,,
4618,46180802,46180800,2,Svåsand - Solesnes,,,,
4618,46180803,46180800,2,Krossdalen,,,,
4618,46180804,46180800,2,Jondal Nord,,,,
4618,46180805,46180800,2,Jondal Sør,,,,
4618,46180806,46180800,2,Tornes,,,,
4618,46180807,46180800,2,Kysnesstrand,,,,
4618,46180808,46180800,2,Årvik,,,,
4618,46180809,46180800,2,Årsand,,,,
4618,46189900,,1,Uoppgitt delområde,,,,
4618,46189999,46189900,2,Uoppgitt grunnkrets,,,,
4619,46190100,,1,Eidfjord,,,,
4619,46190101,46190100,2,Erdal - Indre Bu,,,,
4619,46190102,46190100,2,Vik - Lægreid,,,,
4619,46190103,46190100,2,Hereid,,,,
4619,46190104,46190100,2,Varberg,,,,
4619,46190105,46190100,2,Sæbø - Lund,,,,
4619,46190106,46190100,2,Sysendalen,,,,
4619,46190107,46190100,2,Simadalen,,,,
4619,46190108,46190100,2,Rembesdalen,,,,
4619,46190109,46190100,2,Bjoreidalen,,,,
4619,46190110,46190100,2,Snero - Lågenområdet,,,,
4619,46190111,46190100,2,Veigdalen,,,,
4619,46199900,,1,Uoppgitt delområde,,,,
4619,46199999,46199900,2,Uoppgitt grunnkrets,,,,
4620,46200100,,1,Ulvik,,,,
4620,46200101,46200100,2,Vangsbygda,,,,
4620,46200102,46200100,2,Bangstrond,,,,
4620,46200103,46200100,2,Vambheim,,,,
4620,46200104,46200100,2,Bergo,,,,
4620,46200105,46200100,2,Ljono,,,,
4620,46200106,46200100,2,Brakanes,,,,
4620,46200107,46200100,2,Lekve,,,,
4620,46200108,46200100,2,Osa,,,,
4620,46200109,46200100,2,Finse - Hallingskeid,,,,
4620,46200110,46200100,2,Osafjellet,,,,
4620,46200111,46200100,2,Slondal,,,,
4620,46209900,,1,Uoppgitt delområde,,,,
4620,46209999,46209900,2,Uoppgitt grunnkrets,,,,
4621,46210100,,1,Evanger,,,,
4621,46210101,46210100,2,Rongen,,,,
4621,46210102,46210100,2,Bolstad - Vassenden,,,,
4621,46210103,46210100,2,Evanger - Skorve,,,,
4621,46210104,46210100,2,Teigdalen,,,,
4621,46210105,46210100,2,Vossadalen,,,,
4621,46210106,46210100,2,Åburdahorgi,,,,
4621,46210107,46210100,2,Kringsdalen,,,,
4621,46210200,,1,Bulken,,,,
4621,46210201,46210200,2,Vestbygdi,,,,
4621,46210202,46210200,2,Dyrvedalen Vest,,,,
4621,46210203,46210200,2,Dyrvedalen Aust,,,,
4621,46210204,46210200,2,Skjeldal,,,,
4621,46210205,46210200,2,Viki,,,,
4621,46210206,46210200,2,Hamlagrø,,,,
4621,46210300,,1,Bordalen,,,,
4621,46210301,46210300,2,Giljane,,,,
4621,46210302,46210300,2,Gjerald,,,,
4621,46210303,46210300,2,Bordalen,,,,
4621,46210304,46210300,2,Vivås - Mala,,,,
4621,46210305,46210300,2,Fenne,,,,
4621,46210306,46210300,2,Mønshaugen,,,,
4621,46210307,46210300,2,Gråsida,,,,
4621,46210308,46210300,2,Almenningane,,,,
4621,46210309,46210300,2,Austfjelli,,,,
4621,46210400,,1,Kvitli,,,,
4621,46210401,46210400,2,Gjernes,,,,
4621,46210402,46210400,2,Haugamoen,,,,
4621,46210403,46210400,2,Kvitli,,,,
4621,46210500,,1,Tjukkebygdi,,,,
4621,46210501,46210500,2,Tjukkebygda,,,,
4621,46210600,,1,Vossevangen,,,,
4621,46210601,46210600,2,Gullfjordungen,,,,
4621,46210602,46210600,2,Finne,,,,
4621,46210603,46210600,2,Ullestad - Mølster,,,,
4621,46210604,46210600,2,Rognsbakken,,,,
4621,46210605,46210600,2,Hagebyen,,,,
4621,46210606,46210600,2,Vangen,,,,
4621,46210607,46210600,2,Nordfjelli,,,,
4621,46210700,,1,Borstrondi,,,,
4621,46210701,46210700,2,Ringheim,,,,
4621,46210702,46210700,2,Skulestadmarka,,,,
4621,46210703,46210700,2,Skulestadmoen,,,,
4621,46210704,46210700,2,Borstrondi,,,,
4621,46210705,46210700,2,Reppen,,,,
4621,46210706,46210700,2,Nedkvitne,,,,
4621,46210707,46210700,2,Kvitheim,,,,
4621,46210800,,1,Raundalen,,,,
4621,46210801,46210800,2,Kyte,,,,
4621,46210802,46210800,2,Kløve,,,,
4621,46210803,46210800,2,Urdland,,,,
4621,46210804,46210800,2,Lid,,,,
4621,46210805,46210800,2,Reime,,,,
4621,46210806,46210800,2,Mjølfjell,,,,
4621,46210807,46210800,2,Horndalen,,,,
4621,46210808,46210800,2,Raundalsfjelli,,,,
4621,46210900,,1,Vossestrand,,,,
4621,46210901,46210900,2,Stalheim,,,,
4621,46210902,46210900,2,Hauge,,,,
4621,46210903,46210900,2,Framnes,,,,
4621,46210904,46210900,2,Vinje,,,,
4621,46210905,46210900,2,Myrkdalen,,,,
4621,46210906,46210900,2,Sundve,,,,
4621,46210907,46210900,2,Egdetveit,,,,
4621,46210908,46210900,2,Vikafjellet,,,,
4621,46210909,46210900,2,Kvanndalen,,,,
4621,46210910,46210900,2,Brandsetdalen,,,,
4621,46211000,,1,Granvin,,,,
4621,46211001,46211000,2,Lussand - Kvandal,,,,
4621,46211002,46211000,2,Folkedal,,,,
4621,46211003,46211000,2,Hamre,,,,
4621,46211004,46211000,2,Eide,,,,
4621,46211005,46211000,2,Selland - Kjerland,,,,
4621,46211006,46211000,2,Kyrkjestrandi,,,,
4621,46211007,46211000,2,Seim - Nesheim,,,,
4621,46211008,46211000,2,Spildo,,,,
4621,46211009,46211000,2,Tjoflot,,,,
4621,46211010,46211000,2,Djønno,,,,
4621,46219900,,1,Uoppgitt delområde,,,,
4621,46219999,46219900,2,Uoppgitt grunnkrets,,,,
4622,46220100,,1,Ålvik,,,,
4622,46220101,46220100,2,Vetletveit,,,,
4622,46220102,46220100,2,Ålvik Austre,,,,
4622,46220103,46220100,2,Ålvik Sentrum,,,,
4622,46220104,46220100,2,Ålvik Vestre,,,,
4622,46220105,46220100,2,Ytre Ålvik,,,,
4622,46220200,,1,Øystese,,,,
4622,46220201,46220200,2,Fykse,,,,
4622,46220202,46220200,2,Bergstø,,,,
4622,46220203,46220200,2,Soldal,,,,
4622,46220204,46220200,2,Torpe - Laupsa,,,,
4622,46220205,46220200,2,Øystese,,,,
4622,46220206,46220200,2,Fitjadalen,,,,
4622,46220207,46220200,2,Fugladalen,,,,
4622,46220208,46220200,2,Vik,,,,
4622,46220209,46220200,2,Mo - Tjosås,,,,
4622,46220210,46220200,2,Vavollen - Lundanes,,,,
4622,46220211,46220200,2,Børvenes,,,,
4622,46220212,46220200,2,Sjusete,,,,
4622,46220300,,1,Vikøy,,,,
4622,46220301,46220300,2,Valland,,,,
4622,46220302,46220300,2,Tolo,,,,
4622,46220303,46220300,2,Norheim,,,,
4622,46220304,46220300,2,Kaldestad,,,,
4622,46220305,46220300,2,Sandven,,,,
4622,46220306,46220300,2,Mo i Steinsdalen,,,,
4622,46220307,46220300,2,Skeie,,,,
4622,46220308,46220300,2,Skålheim - Stuasetmarki,,,,
4622,46220309,46220300,2,Øvre Steinsdalen,,,,
4622,46220310,46220300,2,Vikøøy,,,,
4622,46220311,46220300,2,Aksnes,,,,
4622,46220312,46220300,2,Holmavatnet,,,,
4622,46220400,,1,Strandebarm,,,,
4622,46220401,46220400,2,Indre Tørvikbygda,,,,
4622,46220402,46220400,2,Ytre Tørvikbygd,,,,
4622,46220403,46220400,2,Innstranda,,,,
4622,46220404,46220400,2,Fosse,,,,
4622,46220405,46220400,2,Brugrend,,,,
4622,46220406,46220400,2,Tangerås,,,,
4622,46220407,46220400,2,Børsheim,,,,
4622,46220408,46220400,2,Omastrand,,,,
4622,46220409,46220400,2,Mundheim,,,,
4622,46220410,46220400,2,Grønevik,,,,
4622,46229900,,1,Uoppgitt delområde,,,,
4622,46229999,46229900,2,Uoppgitt grunnkrets,,,,
4623,46230100,,1,Samnanger,,,,
4623,46230101,46230100,2,Rolvsvåg,,,,
4623,46230102,46230100,2,Hisdal - Li,,,,
4623,46230103,46230100,2,Nordbygda,,,,
4623,46230104,46230100,2,Steinsland,,,,
4623,46230105,46230100,2,Haga,,,,
4623,46230106,46230100,2,Tveit,,,,
4623,46230107,46230100,2,Grønsdal,,,,
4623,46230108,46230100,2,Høysæter,,,,
4623,46230109,46230100,2,Frøylandsdal,,,,
4623,46230110,46230100,2,Tysse Indre,,,,
4623,46230111,46230100,2,Tysse Ytre,,,,
4623,46230112,46230100,2,Sundvik,,,,
4623,46239900,,1,Uoppgitt delområde,,,,
4623,46239999,46239900,2,Uoppgitt grunnkrets,,,,
4624,46240100,,1,Lysekloster - Søfteland,,,,
4624,46240101,46240100,2,Gåssand,,,,
4624,46240102,46240100,2,Røykenes,,,,
4624,46240103,46240100,2,Søfteland,,,,
4624,46240104,46240100,2,Lysekloster,,,,
4624,46240105,46240100,2,Søvik,,,,
4624,46240106,46240100,2,Drange,,,,
4624,46240200,,1,Neset - Øyane,,,,
4624,46240201,46240200,2,Strøno,,,,
4624,46240202,46240200,2,Røttinga,,,,
4624,46240203,46240200,2,Lepsøy,,,,
4624,46240204,46240200,2,Askvik,,,,
4624,46240205,46240200,2,Hovland,,,,
4624,46240206,46240200,2,Skeie,,,,
4624,46240207,46240200,2,Grindevold,,,,
4624,46240208,46240200,2,Lunde,,,,
4624,46240209,46240200,2,Haugland,,,,
4624,46240210,46240200,2,Halhjem,,,,
4624,46240300,,1,Osøyro,,,,
4624,46240301,46240300,2,Tøsdal,,,,
4624,46240302,46240300,2,Hetleflåten,,,,
4624,46240303,46240300,2,Ulven,,,,
4624,46240304,46240300,2,Varåsen,,,,
4624,46240305,46240300,2,Kuven,,,,
4624,46240306,46240300,2,Osøyro,,,,
4624,46240307,46240300,2,Moberg Indre,,,,
4624,46240308,46240300,2,Moberg Ytre,,,,
4624,46240400,,1,Hegglandsdalen,,,,
4624,46240401,46240400,2,Lønningdal,,,,
4624,46240402,46240400,2,Bogstrand,,,,
4624,46240403,46240400,2,Hegglandsdalen,,,,
4624,46240404,46240400,2,Hjelle,,,,
4624,46240405,46240400,2,Lyssand,,,,
4624,46240406,46240400,2,Hatvik,,,,
4624,46240407,46240400,2,Hauge,,,,
4624,46240500,,1,Fusa Nord,,,,
4624,46240501,46240500,2,Bogøy,,,,
4624,46240502,46240500,2,Holmefjord,,,,
4624,46240503,46240500,2,Havsgård,,,,
4624,46240504,46240500,2,Helland,,,,
4624,46240505,46240500,2,Eikeland,,,,
4624,46240506,46240500,2,Bergegrend,,,,
4624,46240507,46240500,2,Fusa,,,,
4624,46240508,46240500,2,Skjørsand,,,,
4624,46240509,46240500,2,Vinnes,,,,
4624,46240510,46240500,2,Strandvik,,,,
4624,46240511,46240500,2,Holdhus,,,,
4624,46240512,46240500,2,Øvre Hålandsdal,,,,
4624,46240513,46240500,2,Skogseid,,,,
4624,46240600,,1,Fusa Sør,,,,
4624,46240601,46240600,2,Sævareid,,,,
4624,46240602,46240600,2,Engjavik,,,,
4624,46240603,46240600,2,Baldersheim,,,,
4624,46240604,46240600,2,Nordtveit,,,,
4624,46240605,46240600,2,Sundvord,,,,
4624,46240606,46240600,2,Sundfjord,,,,
4624,46249900,,1,Uoppgitt delområde,,,,
4624,46249999,46249900,2,Uoppgitt grunnkrets,,,,
4625,46250100,,1,Ytre Austevoll,,,,
4625,46250101,46250100,2,Storekalsøy - Horgo,,,,
4625,46250102,46250100,2,Møkster,,,,
4625,46250103,46250100,2,Litlekalsøy,,,,
4625,46250104,46250100,2,Stolmen - Hevrøy,,,,
4625,46250105,46250100,2,Nordre Selbjørn - Lunnøy,,,,
4625,46250106,46250100,2,Søre Selbjørn,,,,
4625,46250200,,1,Indre Austevoll,,,,
4625,46250201,46250200,2,Vinnes,,,,
4625,46250202,46250200,2,Kolbeinsvik - Drøna - Rostøy - Området,,,,
4625,46250203,46250200,2,Haukanes - Bratten,,,,
4625,46250204,46250200,2,Storebø - Området,,,,
4625,46250205,46250200,2,Hundvåkøy,,,,
4625,46250206,46250200,2,Sandtorv,,,,
4625,46259900,,1,Uoppgitt delområde,,,,
4625,46259999,46259900,2,Uoppgitt grunnkrets,,,,
4626,46260100,,1,Nordre Fjell,,,,
4626,46260101,46260100,2,Turøy,,,,
4626,46260102,46260100,2,Misje,,,,
4626,46260103,46260100,2,Solsvik - Landro,,,,
4626,46260104,46260100,2,Vindenes,,,,
4626,46260105,46260100,2,Angeltveit,,,,
4626,46260106,46260100,2,Ågotnes,,,,
4626,46260107,46260100,2,Kårtveit - Eide,,,,
4626,46260200,,1,Indre Fjell,,,,
4626,46260201,46260200,2,Spjeld,,,,
4626,46260202,46260200,2,Fjereide,,,,
4626,46260203,46260200,2,Knappskog,,,,
4626,46260204,46260200,2,Morland - Morlandstø,,,,
4626,46260205,46260200,2,Kolltveit,,,,
4626,46260206,46260200,2,Bildøy,,,,
4626,46260207,46260200,2,Ekerhovd,,,,
4626,46260208,46260200,2,Lie,,,,
4626,46260300,,1,Sør - Ytre Fjell,,,,
4626,46260301,46260300,2,Algrøy,,,,
4626,46260302,46260300,2,Sekkingstad,,,,
4626,46260303,46260300,2,Skålvik,,,,
4626,46260304,46260300,2,Skoge - Møvik,,,,
4626,46260305,46260300,2,Lokøy,,,,
4626,46260306,46260300,2,Syltøy,,,,
4626,46260307,46260300,2,Nesse,,,,
4626,46260308,46260300,2,Kallestad,,,,
4626,46260309,46260300,2,Tellnes,,,,
4626,46260310,46260300,2,Ulveseth,,,,
4626,46260311,46260300,2,Fjell,,,,
4626,46260400,,1,Litlesotra - Bjørøy,,,,
4626,46260401,46260400,2,Anglevik - Våge,,,,
4626,46260402,46260400,2,Foldnes Vest,,,,
4626,46260403,46260400,2,Foldnes Aust,,,,
4626,46260404,46260400,2,Foldnes Sør,,,,
4626,46260405,46260400,2,Knarrevik,,,,
4626,46260406,46260400,2,Valen,,,,
4626,46260407,46260400,2,Storhilleren - Straume,,,,
4626,46260408,46260400,2,Arefjord - Bratholmen - Snekkevik,,,,
4626,46260409,46260400,2,Ebbesvik,,,,
4626,46260410,46260400,2,Bjorøy,,,,
4626,46260500,,1,Indre Sund,,,,
4626,46260501,46260500,2,Tyssøy,,,,
4626,46260502,46260500,2,Bjelkarøy - Lerøy,,,,
4626,46260503,46260500,2,Forland,,,,
4626,46260504,46260500,2,Høyland - Kleppe,,,,
4626,46260505,46260500,2,Børnes - Førde - Førdestraumen,,,,
4626,46260506,46260500,2,Klokkarvik,,,,
4626,46260507,46260500,2,Sangolt - Skaga - Dommedal,,,,
4626,46260508,46260500,2,Skoge,,,,
4626,46260600,,1,Ytre Sund,,,,
4626,46260601,46260600,2,Tofterøy - Vardøy - Viksøy,,,,
4626,46260602,46260600,2,Steinsland - Hamre - Bakke - Berge,,,,
4626,46260603,46260600,2,Vorland - Eidesund - Eide - Spilde,,,,
4626,46260604,46260600,2,Hammersland - Tveit,,,,
4626,46260605,46260600,2,Kausland,,,,
4626,46260606,46260600,2,Glesnes - Golta,,,,
4626,46260607,46260600,2,Selstø - Nipa,,,,
4626,46260608,46260600,2,Øvretveit - Telle - Midttveit,,,,
4626,46260700,,1,Blomvåg,,,,
4626,46260701,46260700,2,Toftøy,,,,
4626,46260702,46260700,2,Torsvik,,,,
4626,46260703,46260700,2,Rong,,,,
4626,46260704,46260700,2,Austre Blomvåg,,,,
4626,46260705,46260700,2,Vestre Blomvåg,,,,
4626,46260706,46260700,2,Breivik,,,,
4626,46260800,,1,Hjelme,,,,
4626,46260801,46260800,2,Tjeldstø,,,,
4626,46260802,46260800,2,Alvheim,,,,
4626,46260803,46260800,2,Hatten,,,,
4626,46260804,46260800,2,Sæle,,,,
4626,46260805,46260800,2,Bakken,,,,
4626,46260806,46260800,2,Hernar - Sulen,,,,
4626,46269900,,1,Uoppgitt delområde,,,,
4626,46269999,46269900,2,Uoppgitt grunnkrets,,,,
4627,46270100,,1,Ask,,,,
4627,46270101,46270100,2,Åsebø - Hanevik,,,,
4627,46270102,46270100,2,Breivik,,,,
4627,46270103,46270100,2,Ask,,,,
4627,46270104,46270100,2,Hop,,,,
4627,46270105,46270100,2,Strømsnes,,,,
4627,46270200,,1,Erdal,,,,
4627,46270201,46270200,2,Skogvik,,,,
4627,46270202,46270200,2,Nordre Erdal,,,,
4627,46270203,46270200,2,Søndre Erdal,,,,
4627,46270204,46270200,2,Åsen,,,,
4627,46270205,46270200,2,Stenrusten - Vardane,,,,
4627,46270300,,1,Florvåg,,,,
4627,46270301,46270300,2,Bakarvågen,,,,
4627,46270302,46270300,2,Florvåg,,,,
4627,46270303,46270300,2,Florvågøy,,,,
4627,46270400,,1,Kleppestø,,,,
4627,46270401,46270400,2,Strand - Solhola,,,,
4627,46270402,46270400,2,Kleppestø,,,,
4627,46270403,46270400,2,Myrane - Øvre Kleppe,,,,
4627,46270404,46270400,2,Øvre Kleppe - Svingen,,,,
4627,46270405,46270400,2,Nedre Kleppe,,,,
4627,46270406,46270400,2,Juvik - Horsøy,,,,
4627,46270500,,1,Strusshamn,,,,
4627,46270501,46270500,2,Skarholmen - Stensohamn,,,,
4627,46270502,46270500,2,Strusshamn,,,,
4627,46270503,46270500,2,Krokåsdalen,,,,
4627,46270504,46270500,2,Skiftesvik,,,,
4627,46270505,46270500,2,Marikoven,,,,
4627,46270600,,1,Follese - Hetlevik,,,,
4627,46270601,46270600,2,Follese,,,,
4627,46270602,46270600,2,Hetlevik,,,,
4627,46270700,,1,Haugland - Davanger - Ramsøy,,,,
4627,46270701,46270700,2,Haugland,,,,
4627,46270702,46270700,2,Ravnanger,,,,
4627,46270703,46270700,2,Tveit - Tveitevåg,,,,
4627,46270704,46270700,2,Davanger,,,,
4627,46270705,46270700,2,Kollevåg,,,,
4627,46270706,46270700,2,Steinseidet - Tveitneset,,,,
4627,46270708,46270700,2,Hanøytangen,,,,
4627,46270709,46270700,2,Ramsøy,,,,
4627,46270800,,1,Nordre Askøy,,,,
4627,46270801,46270800,2,Kjerrgarden,,,,
4627,46270802,46270800,2,Fromreide - Berland,,,,
4627,46270803,46270800,2,Fauskanger,,,,
4627,46270804,46270800,2,Skråmestø,,,,
4627,46270805,46270800,2,Skansen,,,,
4627,46270806,46270800,2,Herdla,,,,
4627,46279900,,1,Uoppgitt delområde,,,,
4627,46279999,46279900,2,Uoppgitt grunnkrets,,,,
4628,46280100,,1,Vaksdal,,,,
4628,46280101,46280100,2,Sandvik,,,,
4628,46280102,46280100,2,Vaksdal,,,,
4628,46280103,46280100,2,Tveitane,,,,
4628,46280104,46280100,2,Jamne,,,,
4628,46280200,,1,Dale,,,,
4628,46280201,46280200,2,Blomdal,,,,
4628,46280202,46280200,2,Stanghelle Vest,,,,
4628,46280203,46280200,2,Stanghelle,,,,
4628,46280204,46280200,2,Dale Sørvest,,,,
4628,46280205,46280200,2,Dale Søraust,,,,
4628,46280206,46280200,2,Dale Sentrum,,,,
4628,46280207,46280200,2,Dale Nord,,,,
4628,46280208,46280200,2,Bergsdalen,,,,
4628,46280209,46280200,2,Bolstadfjorden,,,,
4628,46280300,,1,Stamnes,,,,
4628,46280301,46280300,2,Straume,,,,
4628,46280302,46280300,2,Stamneshella,,,,
4628,46280303,46280300,2,Stamneshella Nord,,,,
4628,46280304,46280300,2,Nordgrend,,,,
4628,46280305,46280300,2,Eidslandet,,,,
4628,46280306,46280300,2,Nedre Eksingedalen,,,,
4628,46280307,46280300,2,Øvre Eksingedalen,,,,
4628,46289900,,1,Uoppgitt delområde,,,,
4628,46289999,46289900,2,Uoppgitt grunnkrets,,,,
4629,46290100,,1,Modalen,,,,
4629,46290101,46290100,2,Mo,,,,
4629,46290102,46290100,2,Helland,,,,
4629,46299900,,1,Uoppgitt delområde,,,,
4629,46299999,46299900,2,Uoppgitt grunnkrets,,,,
4630,46300100,,1,Bruvik - Haus,,,,
4630,46300101,46300100,2,Vassdal,,,,
4630,46300102,46300100,2,Bruvik,,,,
4630,46300103,46300100,2,Skafta,,,,
4630,46300104,46300100,2,Solstrand,,,,
4630,46300105,46300100,2,Hausvik,,,,
4630,46300106,46300100,2,Mjelde,,,,
4630,46300107,46300100,2,Veseth,,,,
4630,46300108,46300100,2,Votlo,,,,
4630,46300200,,1,Gjerstad,,,,
4630,46300201,46300200,2,Hartveit,,,,
4630,46300202,46300200,2,Mæle,,,,
4630,46300203,46300200,2,Hovden,,,,
4630,46300204,46300200,2,Gjerstad,,,,
4630,46300205,46300200,2,Lonevåg,,,,
4630,46300206,46300200,2,Fitje,,,,
4630,46300207,46300200,2,Myking,,,,
4630,46300208,46300200,2,Hauge,,,,
4630,46300209,46300200,2,Hansdal,,,,
4630,46300300,,1,Hamre,,,,
4630,46300301,46300300,2,Valestrand Nord,,,,
4630,46300302,46300300,2,Valestrand Sør,,,,
4630,46300303,46300300,2,Valestrandsfossen,,,,
4630,46300304,46300300,2,Bleikli,,,,
4630,46300305,46300300,2,Hamre,,,,
4630,46300306,46300300,2,Hjellvik,,,,
4630,46300307,46300300,2,Raknes,,,,
4630,46300400,,1,Hosanger,,,,
4630,46300401,46300400,2,Svenheim,,,,
4630,46300402,46300400,2,Grønås,,,,
4630,46300403,46300400,2,Bysheim,,,,
4630,46300404,46300400,2,Heldal,,,,
4630,46300405,46300400,2,Mjøsdalen,,,,
4630,46300406,46300400,2,Gatland,,,,
4630,46300407,46300400,2,Fotland,,,,
4630,46300408,46300400,2,Vare,,,,
4630,46300409,46300400,2,Birkeland,,,,
4630,46300410,46300400,2,Tysse,,,,
4630,46300411,46300400,2,Tyssebotnen,,,,
4630,46300412,46300400,2,Kleiveland,,,,
4630,46309900,,1,Uoppgitt delområde,,,,
4630,46309999,46309900,2,Uoppgitt grunnkrets,,,,
4631,46310100,,1,Lindås,,,,
4631,46310101,46310100,2,Åsheim,,,,
4631,46310102,46310100,2,Lauvås,,,,
4631,46310103,46310100,2,Verås,,,,
4631,46310104,46310100,2,Lindås,,,,
4631,46310105,46310100,2,Fanebust,,,,
4631,46310106,46310100,2,Fjellanger,,,,
4631,46310107,46310100,2,Skodvin,,,,
4631,46310108,46310100,2,Hundvin,,,,
4631,46310109,46310100,2,Myking,,,,
4631,46310110,46310100,2,Natås,,,,
4631,46310200,,1,Alversund,,,,
4631,46310201,46310200,2,Lygra,,,,
4631,46310202,46310200,2,Festo,,,,
4631,46310203,46310200,2,Titland,,,,
4631,46310204,46310200,2,Sellevoll,,,,
4631,46310205,46310200,2,Soltveit,,,,
4631,46310206,46310200,2,Kvamme,,,,
4631,46310207,46310200,2,Alver,,,,
4631,46310208,46310200,2,Alvermarka,,,,
4631,46310300,,1,Knarvik,,,,
4631,46310301,46310300,2,Øksnes,,,,
4631,46310302,46310300,2,Spurkeland,,,,
4631,46310303,46310300,2,Vest Vassbygd,,,,
4631,46310304,46310300,2,Hopland,,,,
4631,46310305,46310300,2,Kroken,,,,
4631,46310306,46310300,2,Isdal,,,,
4631,46310307,46310300,2,Knarvik K,,,,
4631,46310308,46310300,2,Knarvik Senter,,,,
4631,46310309,46310300,2,Knarvik H,,,,
4631,46310310,46310300,2,Gjervik,,,,
4631,46310311,46310300,2,Øvstegård,,,,
4631,46310312,46310300,2,Hjelmås,,,,
4631,46310313,46310300,2,Leiknes,,,,
4631,46310400,,1,Ostereidet,,,,
4631,46310401,46310400,2,Kløve,,,,
4631,46310402,46310400,2,Øvre Eikanger,,,,
4631,46310403,46310400,2,Nedre Eikanger,,,,
4631,46310404,46310400,2,Åsgard,,,,
4631,46310405,46310400,2,Vatshelle,,,,
4631,46310406,46310400,2,Stranda,,,,
4631,46310407,46310400,2,Eide,,,,
4631,46310408,46310400,2,Austfjorden,,,,
4631,46310409,46310400,2,Bjørsvik,,,,
4631,46310410,46310400,2,Urdal,,,,
4631,46310411,46310400,2,Romarheim,,,,
4631,46310500,,1,Meland Nord,,,,
4631,46310501,46310500,2,Husebø,,,,
4631,46310502,46310500,2,Landsvik,,,,
4631,46310503,46310500,2,Rossland,,,,
4631,46310504,46310500,2,Io,,,,
4631,46310505,46310500,2,Ryland,,,,
4631,46310506,46310500,2,Brakstad,,,,
4631,46310507,46310500,2,Bjørndal,,,,
4631,46310508,46310500,2,Holme,,,,
4631,46310600,,1,Meland Sør,,,,
4631,46310601,46310600,2,Gaustad,,,,
4631,46310602,46310600,2,Grasdal,,,,
4631,46310603,46310600,2,Moldekleiv,,,,
4631,46310604,46310600,2,Flatøy,,,,
4631,46310605,46310600,2,Fosse,,,,
4631,46310606,46310600,2,Frekhaug,,,,
4631,46310607,46310600,2,Mjåtveit,,,,
4631,46310608,46310600,2,Sagstad,,,,
